Input_FlowID,Input_layer,Input_layer_key,Output_FlowID,TC_target_layer,TC_target_key,value,value_min,value_max,is_residual,process,technology,source
ELV_dismantled,Layer 2,elvClosures,ELV_loss_dismantled,Layer 3,calAl_6xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in reuse_sorting"
ELV_dismantled,Layer 2,elvDriveline,ELV_loss_dismantled,Layer 3,calAl_6xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in reuse_sorting"
ELV_dismantled,Layer 2,elvPowertrain,ELV_loss_dismantled,Layer 3,calAl_6xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in reuse_sorting"
ELV_dismantled,Layer 2,elvSteering,ELV_loss_dismantled,Layer 3,calAl_6xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in reuse_sorting"
ELV_dismantled,Layer 2,elvThermalManagement,ELV_loss_dismantled,Layer 3,calAl_6xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in reuse_sorting"
ELV_dismantled,Layer 2,elvTransmission,ELV_loss_dismantled,Layer 3,calAl_6xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in reuse_sorting"
ELV_dismantled,Layer 2,elvTrim,ELV_loss_dismantled,Layer 3,calAl_6xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in reuse_sorting"
ELV_dismantled,Layer 2,elvWheels,ELV_loss_dismantled,Layer 3,calAl_6xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in reuse_sorting"
ELV_shredded,Layer 2,elvBIW,ELV_ferrous,Layer 3,calAl_6xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in separation"
ELV_shredded,Layer 2,elvChassis,ELV_ferrous,Layer 3,calAl_6xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in separation"
ELV_shredded,Layer 2,elvClosures,ELV_ferrous,Layer 3,calAl_6xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in separation"
ELV_shredded,Layer 2,elvDriveline,ELV_ferrous,Layer 3,calAl_6xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in separation"
ELV_shredded,Layer 2,elvPowertrain,ELV_ferrous,Layer 3,calAl_6xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in separation"
ELV_shredded,Layer 2,elvSteering,ELV_ferrous,Layer 3,calAl_6xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in separation"
ELV_shredded,Layer 2,elvThermalManagement,ELV_ferrous,Layer 3,calAl_6xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in separation"
ELV_shredded,Layer 2,elvTransmission,ELV_ferrous,Layer 3,calAl_6xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in separation"
ELV_shredded,Layer 2,elvTrim,ELV_ferrous,Layer 3,calAl_6xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in separation"
ELV_shredded,Layer 2,elvWheels,ELV_ferrous,Layer 3,calAl_6xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in separation"
ELV_shredded,Layer 2,elvBIW,ELV_loss_ASR,Layer 3,calAl_6xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in separation"
ELV_shredded,Layer 2,elvChassis,ELV_loss_ASR,Layer 3,calAl_6xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in separation"
ELV_shredded,Layer 2,elvClosures,ELV_loss_ASR,Layer 3,calAl_6xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in separation"
ELV_shredded,Layer 2,elvDriveline,ELV_loss_ASR,Layer 3,calAl_6xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in separation"
ELV_shredded,Layer 2,elvPowertrain,ELV_loss_ASR,Layer 3,calAl_6xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in separation"
ELV_shredded,Layer 2,elvSteering,ELV_loss_ASR,Layer 3,calAl_6xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in separation"
ELV_shredded,Layer 2,elvThermalManagement,ELV_loss_ASR,Layer 3,calAl_6xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in separation"
ELV_shredded,Layer 2,elvTransmission,ELV_loss_ASR,Layer 3,calAl_6xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in separation"
ELV_shredded,Layer 2,elvTrim,ELV_loss_ASR,Layer 3,calAl_6xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in separation"
ELV_shredded,Layer 2,elvWheels,ELV_loss_ASR,Layer 3,calAl_6xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in separation"
ELV_dismantled,Layer 2,elvBIW,ELV_reused,Layer 3,calHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvChassis,ELV_reused,Layer 3,calHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvClosures,ELV_reused,Layer 3,calHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvPowertrain,ELV_reused,Layer 3,calHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvSteering,ELV_reused,Layer 3,calHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvTransmission,ELV_reused,Layer 3,calHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvTrim,ELV_reused,Layer 3,calHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvBIW,ELV_loss_dismantled,Layer 3,calHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in reuse_sorting"
ELV_dismantled,Layer 2,elvChassis,ELV_loss_dismantled,Layer 3,calHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in reuse_sorting"
ELV_dismantled,Layer 2,elvClosures,ELV_loss_dismantled,Layer 3,calHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in reuse_sorting"
ELV_dismantled,Layer 2,elvPowertrain,ELV_loss_dismantled,Layer 3,calHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in reuse_sorting"
ELV_dismantled,Layer 2,elvSteering,ELV_loss_dismantled,Layer 3,calHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in reuse_sorting"
ELV_dismantled,Layer 2,elvTransmission,ELV_loss_dismantled,Layer 3,calHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in reuse_sorting"
ELV_dismantled,Layer 2,elvTrim,ELV_loss_dismantled,Layer 3,calHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in reuse_sorting"
ELV_shredded,Layer 2,elvBIW,ELV_ferrous,Layer 3,calHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in separation"
ELV_shredded,Layer 2,elvChassis,ELV_ferrous,Layer 3,calHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in separation"
ELV_shredded,Layer 2,elvClosures,ELV_ferrous,Layer 3,calHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in separation"
ELV_shredded,Layer 2,elvPowertrain,ELV_ferrous,Layer 3,calHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in separation"
ELV_shredded,Layer 2,elvSteering,ELV_ferrous,Layer 3,calHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in separation"
ELV_shredded,Layer 2,elvTransmission,ELV_ferrous,Layer 3,calHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in separation"
ELV_shredded,Layer 2,elvTrim,ELV_ferrous,Layer 3,calHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in separation"
ELV_shredded,Layer 2,elvBIW,ELV_loss_ASR,Layer 3,calHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in separation"
ELV_shredded,Layer 2,elvChassis,ELV_loss_ASR,Layer 3,calHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in separation"
ELV_shredded,Layer 2,elvClosures,ELV_loss_ASR,Layer 3,calHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in separation"
ELV_shredded,Layer 2,elvPowertrain,ELV_loss_ASR,Layer 3,calHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in separation"
ELV_shredded,Layer 2,elvSteering,ELV_loss_ASR,Layer 3,calHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in separation"
ELV_shredded,Layer 2,elvTransmission,ELV_loss_ASR,Layer 3,calHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in separation"
ELV_shredded,Layer 2,elvTrim,ELV_loss_ASR,Layer 3,calHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calHSS lost in separation"
ELV_dismantled,Layer 2,elvBIW,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvBrakes,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvChassis,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvClosures,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvDriveline,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvPowertrain,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvSteering,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvThermalManagement,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvTransmission,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvTrim,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvWheels,ELV_reused,Layer 3,calMagnesium,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,Layer 2,elvBIW,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_dismantled,Layer 2,elvBrakes,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_dismantled,Layer 2,elvChassis,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_dismantled,Layer 2,elvClosures,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_dismantled,Layer 2,elvDriveline,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_dismantled,Layer 2,elvPowertrain,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_dismantled,Layer 2,elvSteering,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_dismantled,Layer 2,elvThermalManagement,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_dismantled,Layer 2,elvTransmission,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_dismantled,Layer 2,elvTrim,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_dismantled,Layer 2,elvWheels,ELV_loss_dismantled,Layer 3,calMagnesium,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in reuse_sorting"
ELV_shredded,Layer 2,elvBIW,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvBrakes,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvChassis,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvClosures,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvDriveline,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvPowertrain,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvSteering,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvThermalManagement,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvTransmission,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvTrim,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvWheels,ELV_ferrous,Layer 3,calMagnesium,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in separation"
ELV_shredded,Layer 2,elvBIW,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_shredded,Layer 2,elvBrakes,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_shredded,Layer 2,elvChassis,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_shredded,Layer 2,elvClosures,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_shredded,Layer 2,elvDriveline,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_shredded,Layer 2,elvPowertrain,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_shredded,Layer 2,elvSteering,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_shredded,Layer 2,elvThermalManagement,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_shredded,Layer 2,elvTransmission,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_shredded,Layer 2,elvTrim,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_shredded,Layer 2,elvWheels,ELV_loss_ASR,Layer 3,calMagnesium,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium lost in separation"
ELV_dismantled,Layer 2,elvBIW,ELV_reused,Layer 3,calUHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calUHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvChassis,ELV_reused,Layer 3,calUHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calUHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvBIW,ELV_loss_dismantled,Layer 3,calUHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calUHSS lost in reuse_sorting"
ELV_dismantled,Layer 2,elvChassis,ELV_loss_dismantled,Layer 3,calUHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calUHSS lost in reuse_sorting"
ELV_shredded,Layer 2,elvBIW,ELV_ferrous,Layer 3,calUHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calUHSS in separation"
ELV_shredded,Layer 2,elvChassis,ELV_ferrous,Layer 3,calUHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calUHSS in separation"
ELV_shredded,Layer 2,elvBIW,ELV_loss_ASR,Layer 3,calUHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calUHSS lost in separation"
ELV_shredded,Layer 2,elvChassis,ELV_loss_ASR,Layer 3,calUHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calUHSS lost in separation"
ELV_dismantled,Layer 2,elvBIW,ELV_reused,Layer 3,calmildSteel,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,Layer 2,elvBrakes,ELV_reused,Layer 3,calmildSteel,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,Layer 2,elvDriveline,ELV_reused,Layer 3,calmildSteel,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,Layer 2,elvPowertrain,ELV_reused,Layer 3,calmildSteel,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,Layer 2,elvSteering,ELV_reused,Layer 3,calmildSteel,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,Layer 2,elvThermalManagement,ELV_reused,Layer 3,calmildSteel,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,Layer 2,elvTransmission,ELV_reused,Layer 3,calmildSteel,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,Layer 2,elvTrim,ELV_reused,Layer 3,calmildSteel,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,Layer 2,elvWheels,ELV_reused,Layer 3,calmildSteel,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,Layer 2,elvBIW,ELV_loss_dismantled,Layer 3,calmildSteel,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel lost in reuse_sorting"
ELV_dismantled,Layer 2,elvBrakes,ELV_loss_dismantled,Layer 3,calmildSteel,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel lost in reuse_sorting"
ELV_dismantled,Layer 2,elvDriveline,ELV_loss_dismantled,Layer 3,calmildSteel,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel lost in reuse_sorting"
ELV_dismantled,Layer 2,elvPowertrain,ELV_loss_dismantled,Layer 3,calmildSteel,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel lost in reuse_sorting"
ELV_dismantled,Layer 2,elvSteering,ELV_loss_dismantled,Layer 3,calmildSteel,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel lost in reuse_sorting"
ELV_dismantled,Layer 2,elvThermalManagement,ELV_loss_dismantled,Layer 3,calmildSteel,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel lost in reuse_sorting"
ELV_dismantled,Layer 2,elvTransmission,ELV_loss_dismantled,Layer 3,calmildSteel,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel lost in reuse_sorting"
ELV_dismantled,Layer 2,elvTrim,ELV_loss_dismantled,Layer 3,calmildSteel,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel lost in reuse_sorting"
ELV_dismantled,Layer 2,elvWheels,ELV_loss_dismantled,Layer 3,calmildSteel,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel lost in reuse_sorting"
ELV_shredded,Layer 2,elvBIW,ELV_ferrous,Layer 3,calmildSteel,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in separation"
ELV_shredded,Layer 2,elvBrakes,ELV_ferrous,Layer 3,calmildSteel,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in separation"
ELV_shredded,Layer 2,elvDriveline,ELV_ferrous,Layer 3,calmildSteel,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in separation"
ELV_shredded,Layer 2,elvPowertrain,ELV_ferrous,Layer 3,calmildSteel,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in separation"
ELV_shredded,Layer 2,elvSteering,ELV_ferrous,Layer 3,calmildSteel,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in separation"
